X,Y,OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,ORIG_FID,GlobalID
-112.8572827,32.03570575,1229,ORPI,Lands - http://landsnet.nps.gov/tractsnet/documents/ORPI/METADATA/orpi_metadata.xml,Organ Pipe Cactus National Monument,2017-05-12T00:00:00.000Z,AZ,IM,15492,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/1048029#Organ Pipe Cactus National Monument,Organ Pipe Cactus,395,0568b691-bbe9-42b5-9e85-49f89caf8dfa
-91.19602596,37.14716237,1204,OZAR,Lands - http://landsnet.nps.gov/tractsnet/documents/ozar/Metadata/ozar_metadata.xml,Ozark National Scenic Riverway,2017-01-30T00:00:00.000Z,MO,MW,751466,National Scenic Riverway,Lands,https://irma.nps.gov/App/Reference/Profile/2194487#Ozark National Scenic Riverways,Ozark,370,26c120e8-de56-4830-b009-e0cad0f3892d
-97.34068067,26.70366538,912,PAIS,Lands - http://landsnet.nps.gov/tractsnet/documents/PAIS/Metadata/pais_metadata.xml,Padre Island National Seashore,2006-06-05T00:00:00.000Z,TX,IM,1383785,National Seashore,Lands,https://irma.nps.gov/App/Reference/Profile/2239939#Padre Island National Seashore,Padre Island,78,8567f402-889c-435f-bca8-a317038c2d6e
-97.4627218,26.02474215,1069,PAAL,Lands - http://landsnet.nps.gov/tractsnet/documents/PAAL/Metadata/paal_metadata.xml,Palo Alto Battlefield National Historical Park,2013-02-14T00:00:00.000Z,TX,IM,1888952,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2194485#Palo Alto Battlefield National Historical Park,Palo Alto Battlefield,235,7957bcca-e1a3-4ad6-9ee3-6fa20d415553
-74.18022529,40.91589777,1116,PAGR,Lands - http://landsnet.nps.gov/tractsnet/documents/PAGR/METADATA/pagr_metadata.xml,Paterson Great Falls National Historical Park,2015-05-11T00:00:00.000Z,NJ,NE,2053533,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2223250#Paterson Great Falls National Historical Park,Paterson Great Falls,282,af039fcf-3bd1-4a9c-9091-8444e1a8a335
-94.03444522,36.45477996,1117,PERI,Lands - http://landsnet.nps.gov/tractsnet/documents/PERI/Metadata/peri_metadata.xml,Pea Ridge National Military Park,2015-08-11T00:00:00.000Z,AR,MW,53246,National Military Park,Lands,https://irma.nps.gov/App/Reference/Profile/2224526#Pea Ridge National Military Park,Pea Ridge,283,f6e07f6b-1ae7-46bf-9ff1-41e2247594be
-105.6908309,35.54978449,1228,PECO,Lands - http://landsnet.nps.gov/tractsnet/documents/PECO/Metadata/peco_metadata.xml,Pecos National Historical Park,2017-05-24T00:00:00.000Z,NM,IM,937161,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2223251#Pecos National Historical Park,Pecos,394,784933ea-f65f-48d3-b949-76fc933e82be
-77.0177561,38.89281849,1186,PAAV,Lands - http://landsnet.nps.gov/tractsnet/documents/PAAV/METADATA/paav_metadata.xml,Pennsylvania Avenue National Historic Site,2016-09-13T00:00:00.000Z,DC,NC,2733439,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2208015#Pennsylvania Avenue National Historic Site,Pennsylvania Avenue,352,a243ddf2-7c41-4a9d-8264-ed5adc83ffd6
-82.81190443,41.65379041,992,PEVI,Lands - http://landsnet.nps.gov/tractsnet/documents/PEVI/Metadata/pevi_metadata.xml,Perry's Victory and International Peace Memorial,2010-09-01T00:00:00.000Z,OH,MW,1082175,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2166417#Perry's Victory and International Peace Memorial,Perry's Victory & International Peace,158,39615f8f-dd6a-4bec-b2ee-365b70ecbe74
-77.36301724,37.22799503,1012,PETE,Lands - http://landsnet.nps.gov/tractsnet/documents/PETE/Metadata/pete_metadata.xml,Petersburg National Battlefield,2011-02-02T00:00:00.000Z,VA,NE,1498529,National Battlefield,Lands,https://irma.nps.gov/App/Reference/Profile/2169676#Petersburg National Battlefield,Petersburg,178,b8b5ae96-4ad3-46c6-bd3c-a4d9b3f2ec07
-109.674686,34.98864309,1233,PEFO,Lands - http://landsnet.nps.gov/tractsnet/documents/PEFO/METADATA/pefo_metadata.xml,Petrified Forest National Park,2017-05-10T00:00:00.000Z,AZ,IM,23864,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2209625#Petrified Forest National Park,Petrified Forest,399,34799005-4994-4970-845b-ffc932c45654
-106.7522431,35.13426644,1078,PETR,Lands - http://landsnet.nps.gov/tractsnet/documents/PETR/METADATA/petr_metadata.xml,Petroglyph National Monument,2013-09-03T00:00:00.000Z,NM,IM,920404,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2203272#Petroglyph National Monument,Petroglyph,244,ca9e757c-e399-4620-bed1-fc623759b825
-86.46665373,46.51296947,1239,PIRO,Lands - http://landsnet.nps.gov/tractsnet/documents/PIRO/Metadata/piro_metadata.xml,Pictured Rocks National Lakeshore,2017-07-06T00:00:00.000Z,MI,MW,634820,National Lakeshore,Lands,https://irma.nps.gov/App/Reference/Profile/1048185#Pictured Rocks National Lakeshore,Pictured Rocks,405,62e09b7c-0a22-4b94-97d6-30f7ecfac553
-121.1809924,36.49021462,1083,PINN,Lands - http://landsnet.nps.gov/tractsnet/documents/PINN/METADATA/pinn_metadata.xml,Pinnacles National Park,2014-02-05T00:00:00.000Z,CA,PW,247533,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2208014#Pinnacles National Park,Pinnacles,249,b28866fc-280d-450f-b7ea-799416ed1c49
-112.7398567,36.86282664,919,PISP,Lands - http://landsnet.nps.gov/tractsnet/documents/PISP/Metadata/pisp_metadata.xml,Pipe Spring National Monument,2006-12-07T00:00:00.000Z,AZ,IM,9526,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/1048036#Pipe Springs National Monument,Pipe Spring,85,7789c8a9-951f-478e-912e-ecf9731c0f52
-96.32475523,44.01351938,1002,PIPE,Lands - http://landsnet.nps.gov/tractsnet/documents/PIPE/Metadata/pipe_metadata.xml,Pipestone National Monument,2010-10-21T00:00:00.000Z,MN,MW,649530,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2166448#Pipestone National Monument,Pipestone,168,750699c7-86e1-4c79-844a-dcc9750d52fb
-77.05511417,38.68388278,933,PISC,Lands - http://landsnet.nps.gov/tractsnet/documents/PISC/Metadata/pisc_metadata.xml,Piscataway Park,2008-01-18T00:00:00.000Z,MD,NC,1676813,Other Designation,Lands,https://irma.nps.gov/App/Reference/Profile/1048186#Piscataway Park,Piscataway,99,4540827a-7afc-4ece-a22f-b81493f4cd24
-122.8797044,38.05500555,902,PORE,Lands,Point Reyes National Seashore,2005-10-25T00:00:00.000Z,CA,PW,234493,National Seashore,Lands,https://irma.nps.gov/App/Reference/Profile/2239938#Point Reyes National Seashore,Point Reyes,68,8bb52f4b-c958-4f03-85da-1496b789139d
-122.0301603,38.05685471,1111,POCH,Lands - http://landsnet.nps.gov/tractsnet/documents/POCH/Metadata/poch_metadata.xml,Port Chicago Naval Magazine National Memorial,2015-04-21T00:00:00.000Z,CA,PW,1967105,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2221822#Port Chicago Naval Magazine National Memorial,Port Chicago Naval Magazine,277,60147e43-a4cd-4e38-b19d-ca2164084471
-93.5964128,33.66761796,1013,WICL,Lands - http://landsnet.nps.gov/tractsnet/documents/WICL/Metadata/wicl_metadata.xml,President William Jefferson Clinton Birthplace Home National Historic Site,2011-02-16T00:00:00.000Z,AR,MW,2733433,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2169653#President William Jefferson Clinton Birthplace H*,President William Jefferson Clinton Birthplace Home,179,4e50f44f-4202-49f5-b7c3-32ed93006e23
-77.03655356,38.89703998,981,WHHO,Lands - http://landsnet.nps.gov/tractsnet/documents/WHHO/Metadata/whho_metadata.xml,White House,2010-05-28T00:00:00.000Z,DC,NC,2733430,Other Designation,Lands,https://irma.nps.gov/App/Reference/Profile/2165312#White House,President's Park (White House),147,c64fe512-eb5c-4f33-8f7e-f0cebb1e9547
-77.38741687,38.58583175,1152,PRWI,Lands - http://landsnet.nps.gov/tractsnet/documents/PRWI/METADATA/prwi_metadata.xml,Prince William Forest Park,2016-05-03T00:00:00.000Z,VA,NC,1472799,Park,Lands,https://irma.nps.gov/App/Reference/Profile/2221823#Prince William Forest Park,Prince William Forest,318,daf2cb9a-61f3-4171-983d-93972ddc6cb1
-155.8996777,19.40903135,1050,PUHO,Lands - http://landsnet.nps.gov/tractsnet/documents/PUHO/Metadata/puho_metadata.xml,Pu'uhonua o Honaunau National Historical Park,2012-01-13T00:00:00.000Z,HI,PW,358732,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2182236#Pu`uohonua o Honaunau National Historical Park,Pu`uhonua O Honaunau,216,1e424f9e-a7f7-4acb-bd87-455a03eb3e56
-87.60879769,41.69429129,1185,PULL,Lands - http://landsnet.nps.gov/tractsnet/documents/PULL/Metadata/pull_metadata.xml,Pullman National Monument,2016-09-12T00:00:00.000Z,IL,MW,2766905,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2221824#Pullman National Monument,Pullman,351,4096cb02-d0b1-4fc8-bd6a-fbca6c4287f2
-155.8211629,20.02772183,944,PUHE,Lands - http://landsnet.nps.gov/tractsnet/documents/PUHE/Metadata/puhe_metadata.xml,Pu'ukohola Heiau National Historic Site,2008-06-18T00:00:00.000Z,HI,PW,1877550,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/1048187#Pu`ukohola Heiau National Historic Site,Puukohola Heiau,110,b548fdfd-5165-45b7-a507-f6043869ff52
-110.9655099,37.07788763,995,RABR,Lands - http://landsnet.nps.gov/tractsnet/documents/RABR/Metadata/rabr_metadata.xml,Rainbow Bridge National Monument,2010-03-29T00:00:00.000Z,UT,IM,23944,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2166457#Rainbow Bridge National Monument,Rainbow Bridge,161,2385e57c-726a-474b-ab6d-a0507a460096
-124.0316551,41.37133097,870,REDW,LEGACY: NPS Inventory and Monitoring Program Data from 2008,Redwood National Park,2013-12-18T00:00:00.000Z,CA,PW,277109,National Park,Legacy, ,Redwood,36,ebc8304f-1060-4eae-a132-d1c20a3d9828
-77.28132273,37.57006261,1184,RICH,Lands - http://landsnet.nps.gov/tractsnet/documents/RICH/Metadata/rich_metadata.xml,Richmond National Battlefield Park,2016-09-30T00:00:00.000Z,VA,NE,1473199,National Battlefield Park,Lands,https://irma.nps.gov/App/Reference/Profile/2223252#Richmond National Battlefield Park,Richmond,350,6d20602e-8c63-4413-8319-48d24da7d78a
-83.37620463,41.91291082,1109,RIRA,Lands - http://landsnet.nps.gov/tractsnet/documents/RIRA/Metadata/rira_metadata.xml,River Raisin National Battlefield Park,2015-03-30T00:00:00.000Z,MI,MW,2733434,National Battlefield Park,Lands,https://irma.nps.gov/App/Reference/Profile/2221825#River Raisin National Battlefield Park,River Raisin,275,7d10c20f-e4d8-4cde-a5ab-1e4dd61af219
-77.04607995,38.96300588,1238,ROCR,Lands - http://landsnet.nps.gov/tractsnet/documents/ROCR/METADATA/rocr_metadata.xml,Rock Creek Park,2017-09-29T00:00:00.000Z,DC,NC,530563,Park,Lands,https://irma.nps.gov/App/Reference/Profile/2244324#Rock Creek Park,Rock Creek Park,404,04e917e9-8265-447b-92f1-cf2564b4d072
-105.697769,40.35565995,1085,ROMO,Lands - http://landsnet.nps.gov/tractsnet/documents/ROMO/METADATA/romo_metadata.xml,Rocky Mountain National Park,2013-11-20T00:00:00.000Z,CO,IM,204948,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2209626#Rocky Mountain National Park,Rocky Mountain,251,c36162c7-5273-4dc7-a1de-c34fccbd361f
-71.41056665,41.82989549,1092,ROWI,Lands - http://landsnet.nps.gov/tractsnet/documents/ROWI/Metadata/rowi_metadata.xml,Roger Williams National Memorial,2011-09-30T00:00:00.000Z,RI,NE,1904107,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2215978#Roger Williams National Memorial,Roger Williams,258,b3050e23-c608-4a36-9a77-ba960e67dd51
-89.48053115,41.83621267,1064,RRBH,Lands - http://landsnet.nps.gov/tractsnet/documents/RRBH/Metadata/rrbh_metadata.xml,Ronald Reagan Boyhood Home National Historic Site,2013-01-03T00:00:00.000Z,IL,MW,2733441,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2192766#Ronald Regan Boyhood Home National Historic Site,Ronald Reagan Boyhood Home,230,a311bbff-d0eb-42fd-8013-fe5aae0618c3
-122.366535,37.9086682,987,RORI,Lands - http://landsnet.nps.gov/tractsnet/documents/RORI/Metadata/rori_metadata.xml,Rosie the Riveter/World War II Home Front National Historical Park,2010-05-17T00:00:00.000Z,CA,PW,2026588,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2165602#Rosie the Riveter / World War II Home Front Nati*,Rosie the Riveter WWII Home Front,153,2482a83e-6745-45ff-9bff-f2f0bcd6e183
-121.1727833,48.70588997,1190,ROLA,Lands - http://landsnet.nps.gov/tractsnet/documents/ROLA/Metadata/rola_metadata.xml,Ross Lake National Recreation Area,2016-09-26T00:00:00.000Z,WA,PW,1528419,National Recreation Area,Lands,https://irma.nps.gov/App/Reference/Profile/2235465#Ross Lake National Recreation Area,Ross Lake,356,31232d72-a3a7-401f-9b44-40735231aeee
-85.81858648,34.97083923,1046,RUCA,Lands - http://landsnet.nps.gov/tractsnet/documents/RUCA/Metadata/ruca_metadata.xml,Russell Cave National Monument,2011-11-02T00:00:00.000Z,AL,SE,126026,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2181138#Russell Cave National Monument,Russell Cave,212,25c26156-1b56-4a88-85cb-9084da58d926
-73.49668653,40.88557279,1028,SAHI,Lands - http://landsnet.nps.gov/tractsnet/documents/SAHI/Metadata/sahi_metadata.xml,Sagamore Hill National Historic Site,2011-07-29T00:00:00.000Z,NY,NE,970557,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2175728#Sagamore Hill National Historic Park,Sagamore Hill,194,7ade9ba5-a8e0-4224-96fb-16a36bd3b60f
-110.6079008,32.17870724,1245,SAGU,Lands - http://landsnet.nps.gov/tractsnet/documents/SAGU/Metadata/SAGU_metadata.xml,Saguaro National Park,2017-08-31T00:00:00.000Z,AZ,IM,10683,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2225704#Saguaro National Park,Saguaro,411,95c9e194-9ca6-45ec-86a8-535e160e7ad1
-91.57848434,45.98021519,1213,SACN,Lands - http://landsnet.nps.gov/tractsnet/documents/SACN/METADATA/sacn_metadata.xml,Saint Croix National Scenic Riverway,2017-06-26T00:00:00.000Z,WI,MW,1888958,National Scenic Riverway,Lands,https://irma.nps.gov/App/Reference/Profile/2223253#Saint Croix National Scenic Riverway,Saint Croix,379,cc44c8ed-adfa-48d5-9d01-c0a9b7865686
-67.13363651,45.12858837,1149,SACR,Lands - http://landsnet.nps.gov/tractsnet/documents/SACR/Metadata/sacr_metadata.xml,Saint Croix Island International Historic Site,2016-06-20T00:00:00.000Z,ME,NE,581971,International Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2230262#Saint Croix Island International Historic Site,Saint Croix Island,315,cb41d467-c14d-4ac1-810b-df7716ab121e
-73.82577277,40.89283511,923,SAPA,Lands - http://landsnet.nps.gov/tractsnet/documents/SAPA/Metadata/sapa_metadata.xml,Saint Paul's Church National Historic Site,2007-02-09T00:00:00.000Z,NY,NE,1888959,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/1048042#Saint Paul's Church National Historic Site,Saint Paul's Church,89,c297ec3c-afe6-45f8-901c-554a2a8d5130
-72.37403165,43.50046879,1015,SAGA,Lands - http://landsnet.nps.gov/tractsnet/documents/SAGA/Metadata/saga_metadata.xml,Saint-Gaudens National Historic Site,2011-03-09T00:00:00.000Z,NH,NE,1888960,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2171112#Saint-Gaudens National Historical Site,Saint-Gaudens,181,ccc78eff-9399-4c76-b395-fdedd10d3019
-70.88683823,42.51959897,972,SAMA,Lands - http://landsnet.nps.gov/tractsnet/documents/SAMA/Metadata/sama_metadata.xml,Salem Maritime National Historic Site,2010-03-25T00:00:00.000Z,MA,NE,1888961,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/1049237#Salem Maritime National Historic Site,Salem Maritime,138,ece98180-329e-4346-91b4-02719d999bd5
-106.0897997,34.25942389,1082,SAPU,Lands - http://landsnet.nps.gov/tractsnet/documents/SAPU/METADATA/sapu_metadata.xml,Salinas Pueblo Missions National Monument,2013-11-27T00:00:00.000Z,NM,IM,936877,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2208008#Salinas Pueblo Missions National Monument,Salinas Pueblo Missions,248,e5e32fa7-387e-4192-b033-2f77384fd197
-64.75519358,17.77908536,956,SARI,Lands - http://landsnet.nps.gov/tractsnet/documents/SARI/Metadata/sari_metadata.xml,Salt River Bay National Historical Park and Ecological Preserve,2009-03-05T00:00:00.000Z,VI,SE,1993989,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/1048043#Salt River Bay National Historical Park and Ecol*,Salt River Bay,122,138137c9-b293-46cb-b1c4-c183b84201bf
-98.45466742,29.33273056,1222,SAAN,Lands - http://landsnet.nps.gov/tractsnet/documents/SAAN/Metadata/saan_metadata.xml,San Antonio Missions National Historical Park,2017-06-07T00:00:00.000Z,TX,IM,1377039,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2220224#San Antonio Missions National Historical Park,San Antonio Missions,388,d3019bba-2b58-4042-a213-28d8743b53a4
-122.4244247,37.81006647,1068,SAFR,Lands - http://landsnet.nps.gov/tractsnet/documents/SAFR/Metadata/safr_metadata.xml,San Francisco Maritime National Historical Park,2013-02-19T00:00:00.000Z,CA,PW,1877542,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2194486#San Francisco Maritime National Historical Park,San Francisco Maritime,234,d6d6ccdb-c151-4262-94f8-8ff6312c4c81
-123.0049793,48.462114,1126,SAJH,LEGACY: contact allen_mccoy@nps.gov for additional information,San Juan Island National Historical Park,2015-07-24T00:00:00.000Z,WA,PW,1534055,National Historical Park,Legacy, ,San Juan Island,292,2adb35e8-6ead-45b2-82cf-468c940c67a8
-102.5169514,38.56413439,1054,SAND,Lands - http://landsnet.nps.gov/tractsnet/documents/SAND/Metadata/sand_metadata.xml,Sand Creek Massacre National Historic Site,2012-03-05T00:00:00.000Z,CO,IM,2127375,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2185781#Sand Creek Massacre National Historic Site,Sand Creek Massacre,220,08d3948f-0824-4baf-b504-762b01e513de
-118.7201796,34.08377085,839,SAMO,LEGACY: contact denise_kamradt@nps.gov for additional information,Santa Monica Mountains National Recreation Area,2015-04-22T00:00:00.000Z,CA,PW,277263,National Recreation Area,Legacy, ,Santa Monica Mountains,5,da5c2272-f3b6-4f2c-b3e0-a33eb64cd9c7
-73.63143217,42.99520473,1134,SARA,Lands - http://landsnet.nps.gov/tractsnet/documents/SARA/METADATA/sara_metadata.xml,Saratoga National Historical Park,2016-03-21T00:00:00.000Z,NY,NE,964487,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2215979#Saratoga National Historical Park,Saratoga,300,b13679cf-4fc9-4bae-b132-4b4038fccf0a
-71.00775926,42.46849928,1091,SAIR,Lands - http://landsnet.nps.gov/tractsnet/documents/SAIR/METADATA/sair_metadata.xml,Saugus Iron Works National Historic Site,2014-06-09T00:00:00.000Z,MA,NE,600017,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2210711#Saugus Iron Works National Historic Site,Saugus Iron Works,257,700c638a-821e-4656-8e81-5d31845b758c
-103.7072431,41.8347614,1060,SCBL,Lands - http://landsnet.nps.gov/tractsnet/documents/SCBL/Metadata/scbl_metadata.xml,Scotts Bluff National Monument,2012-08-13T00:00:00.000Z,NE,MW,833315,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2188825#Scotts Bluff National Monument,Scotts Bluff,226,3de6eeb8-e637-4b0f-86e2-7777c976c1c8
-86.72823702,32.27082092,1024,SEMO,Lands - http://landsnet.nps.gov/tractsnet/documents/SEMO/Metadata/semo_metadata.xml,Selma to Montgomery National Historic Trail,2011-05-19T00:00:00.000Z,AL,SE,2733435,National Historic Trail,Lands,https://irma.nps.gov/App/Reference/Profile/2174273#Selma to Montgomery National Historic Trail,Selma to Montgomery,190,10d348fb-f572-4708-8e09-189d269ef575
-118.5752033,36.5076838,953,SEQU,Lands - http://landsnet.nps.gov/tractsnet/documents/SEQU/Metadata/sequ_metadata.xml,Sequoia National Park,2008-11-26T00:00:00.000Z,CA,PW,266000,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/1048045#Sequoia National Park,Sequoia,119,0578d050-87a1-405f-b8c1-0164cdc8b9f5
-78.67619963,38.28106542,873,SHEN,LEGACY: NPS Inventory and Monitoring Program Data from 2008,Shenandoah National Park,2013-12-18T00:00:00.000Z,VA,NE,1488805,National Park,Legacy, ,Shenandoah,39,5e86b21c-ce05-4d35-8035-83dbc2265017
-135.3155149,57.04713919,1180,SITK,Lands - http://landsnet.nps.gov/tractsnet/documents/SITK/Metadata/SITK_metadata.xml,Sitka National Historical Park,2016-09-21T00:00:00.000Z,AK,AK,1417085,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2225705#Sitka National Historical Park,Sitka,346,59d61033-393a-43a7-ba9a-62e3a0bb43d0
-72.5811256,42.10830436,1037,SPAR,Lands - http://landsnet.nps.gov/tractsnet/documents/SPAR/Metadata/spar_metadata.xml,Springfield Armory National Historic Site,2011-10-18T00:00:00.000Z,MA,NE,1888963,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2180629#Springfield Armory National Historic Site,Springfield Armory,203,de669313-1b26-4df5-bce1-7e231994bd8e
-74.04113205,40.69831807,1153,STLI,Lands - http://landsnet.nps.gov/tractsnet/documents/STLI/METADATA/stli_metadata.xml,Statue Of Liberty National Monument,2016-05-06T00:00:00.000Z,NY,NE,880864,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2230266#Statue Of Liberty National Monument,Statue Of Liberty,319,fb704de7-d42c-408d-806b-9dce3c6c1209
-74.00099817,40.73338905,1191,STON,Lands - http://landsnet.nps.gov/tractsnet/documents/STON/Metadata/ston_metadata.xml,Stonewall National Monument,2016-09-07T00:00:00.000Z,NY,NE,need ID,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2235467#Stonewall National Monument,Stonewall,357,773cc103-a167-4feb-9ea7-379e077de08c
-111.510376,35.37114203,915,SUCR,Lands - http://landsnet.nps.gov/tractsnet/documents/SUCR/Metadata/sucr_metadata.xml,Sunset Crater Volcano National Monument,2006-08-11T00:00:00.000Z,AZ,IM,34968,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/1048047#Sunset Crater Volcano National Monument,Sunset Crater Volcano,81,7060ccfe-1c56-44cd-bfb7-01cb42888f7b
-96.57381586,38.45133065,1146,TAPR,Lands - http://landsnet.nps.gov/tractsnet/documents/TAPR/Metadata/tapr_metadata.xml,Tallgrass Prairie National Preserve,2016-01-14T00:00:00.000Z,KS,MW,1888965,National Preserve,Lands,https://irma.nps.gov/App/Reference/Profile/1048190#Tallgrass Prairie National Preserve,Tallgrass Prairie,312,d6dd73ca-0f83-435f-a7b9-cd0ebdba8bb0
-75.14732045,39.94345312,989,THKO,Lands - http://landsnet.nps.gov/tractsnet/documents/THKO/Metadata/thko_metadata.xml,Thaddeus Kosciuszko National Memorial,2010-07-07T00:00:00.000Z,PA,NE,1888966,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2165600#Thaddeus Kosciuszko National Memorial,Thaddeus Kosciuszko,155,f8fd627c-ce00-47cf-ba95-6de9f33a734d
-103.4592227,46.95359206,1234,THRO,Lands - http://landsnet.nps.gov/tractsnet/documents/THRO/METADATA/thro_metadata.xml,Theodore Roosevelt National Park,2017-04-27T00:00:00.000Z,ND,MW,1033824,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2196728#Theodore Roosevelt National Park,Theodore Roosevelt,400,080082f1-a2d0-4ce6-a560-ef515d3242a8
-73.98901268,40.73859312,1021,THRB,Lands - http://landsnet.nps.gov/tractsnet/documents/THRB/Metadata/thrb_metadata.xml,Theodore Roosevelt Birthplace National Historic Site,2011-03-28T00:00:00.000Z,NY,NE,2083047,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2171836#Theodore Roosevelt Birthplace National Historic *,Theodore Roosevelt Birthplace,187,7730e684-3dce-483e-851e-3f01c27eaa38
-78.87248411,42.90146781,1119,THRI,Lands - http://landsnet.nps.gov/tractsnet/documents/THRI/Metadata/thri_metadata.xml,Theodore Roosevelt Inaugural National Historic Site,2015-08-28T00:00:00.000Z,NY,NE,2035603,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2224527#Theodore Roosevelt Inaugural National Historic S*,Theodore Roosevelt Inaugural,285,9bae8447-7f6d-41ab-9f8a-525b188adc77
-77.06241914,38.89584149,894,THIS,Lands - http://landsnet.nps.gov/tractsnet/documents/THIS/Metadata/this_metadata.xml,Theodore Roosevelt Island National Memorial,2005-05-31T00:00:00.000Z,DC,NC,2733420,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/1048191#Theodore Roosevelt Island,Theodore Roosevelt Island,60,f5f452a3-d1d3-46c5-8cc5-0eadc6fc34bc
-74.23982097,40.78597075,938,EDIS,Lands - http://landsnet.nps.gov/tractsnet/documents/EDIS/Metadata/edis_metadata.xml,Thomas Edison National Historical Park,2008-04-22T00:00:00.000Z,NJ,NE,874901,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/1048152#Thomas Edison National Historical Park,Thomas Edison,104,75e624a1-d2db-4b2b-8877-c7d1c397e98a
-77.03632573,38.8810143,974,JEFM,Lands - http://landsnet.nps.gov/tractsnet/documents/JEFM/Metadata/jefm_metadata.xml,Thomas Jefferson Memorial,2009-11-06T00:00:00.000Z,DC,NC,530557,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/1049278#Thomas Jefferson Memorial,Thomas Jefferson Memorial,140,4ba82ffa-1232-4129-9cb4-52d4d597e302
-77.0378129,38.52934415,965,THST,Lands - http://landsnet.nps.gov/tractsnet/documents/THST/Metadata/thst_metadata.xml,Thomas Stone National Historic Site,2009-07-28T00:00:00.000Z,MD,NE,1888967,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/1048411#Thomas Stone National Historic Site,Thomas Stone,131,a1acf0fb-53e4-4715-86be-7f7e0193591d
-111.7093944,40.44039704,893,TICA,Lands - http://landsnet.nps.gov/tractsnet/documents/TICA/Metadata/tica_metadata.xml,Timpanogos Cave National Monument,2005-04-14T00:00:00.000Z,UT,IM,1446610,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2239937#Timpanogos Cave National Monument,Timpanogos Cave,59,9ffd4c8a-9927-401b-b6c9-cf141eaf7f68
-111.1135629,33.64842885,905,TONT,Lands - http://landsnet.nps.gov/tractsnet/documents/TONT/Metadata/tont_metadata.xml,Tonto National Monument,2006-02-23T00:00:00.000Z,AZ,IM,35382,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/1048053#Tonto National Monument,Tonto,71,8ee3f2e8-dea3-421e-8e4f-f9c5720f917f
